id,type,text1,text2,text3,text4,notes
A_S-F_rangdaSys,SHIP_SYSTEM,"Significantly increases ballistic rate of fire, can remain enabled indefinitely but generates hard flux while active. On system shutdown provides a small burst of armour repair if not overloaded.",Offensive,"Significantly increases ballistic rate of fire, can remain enabled indefinitely but generates hard flux while active. On system shutdown provides a small burst of armour repair if not overloaded.",,
A_S-F_unhingeChronoflow,SHIP_SYSTEM,Provides a significant but unstable increase to the flow of time on board the ship. Generates flux when used.,Special,Provides a significant but unstable increase to the flow of time on board the ship. Generates flux when used.,,
A_S-F_drone_screen,SHIP_SYSTEM,"Deploys a screen of armour drones to protect the vessel. The drones also act as remote sensor relays, increasing ballistic and energy weapon ranges by 2 for each drone deployed.",Drones,"Deploys a screen of armour drones to protect the vessel. The drones also act as remote sensor relays, increasing ballistic and energy weapon ranges by 2 for each drone deployed.",2,
A_S-F_light_canister_flak,SHIP_SYSTEM,Fires a large number of light flak canisters with variable-timed proximity fuses all around the ship.,Defensive,Fires a large number of light flak canisters with variable-timed proximity fuses all around the ship. Each canister deals 100 High Explosive damage in an area and is targeted to avoid friendly fire.,100 High Explosive,
A_S-F_floggerBurn,SHIP_SYSTEM,"Engages an afterburner system that provides a brief engine boost, propels the ship forward at an extreme velocity at the expense of being unable to use shields.",Movement,"Engages an afterburner system that provides a brief engine boost, propels the ship forward at an extreme velocity at the expense of being unable to use shields.",,
A_S-F_empEmission,SHIP_SYSTEM,Activates an EMP generator that fires a powerful splintering emp arc at a nearby enemy ship. Stores multiple charges.,Offensive,Activates an EMP generator that fires a powerful splintering emp arc at a nearby enemy ship. Stores multiple charges.,,
A_S-F_fluxAssault,SHIP_SYSTEM,Increases the damage dealt by all energy weapons and provides a boost to manoeuvrability. While this system is active the dissipation of the Secondary Flux Bank is tripled.,Offensive,Increases the damage dealt by all energy weapons and provides a boost to manoeuvrability. While this system is active the dissipation of the Secondary Flux Bank is tripled.,,
A_S-F_flak_screen,SHIP_SYSTEM,Fires a broad spread of flak canisters with variable-timed proximity fuses all around the ship.,Defensive,Fires a broad spread of flak canisters with variable-timed proximity fuses all around the ship. Each canister deals 200 High Explosive damage in an area and is targeted to avoid friendly fire.,200 High Explosive,
A_S-F_ammon_deploy,SHIP_SYSTEM,Deploys four independent attack drones that will hunt down hostiles.,Drones (hightech),Deploys four independent attack drones that will hunt down hostiles.,,
A_S-F_loaderOverdrive_berz,SHIP_SYSTEM,Temporarily disables weapons in order to replenish ammo stores and then provide a brief overclock of weapon fire rate.,Offensive,Temporarily disables weapons in order to replenish ammo stores and then provide a very overclock of weapon fire rate.,,
A_S-F_MicroVent,SHIP_SYSTEM,Engages a partial emergency vent of the vessels flux grid at the cost of disabling weapons.,Special,Engages a partial emergency vent of the vessels flux grid at the cost of disabling weapons.,,
A_S-F_MaliceStorm,SHIP_SYSTEM,"Cycles energy from the Malice Resonator through the hyperspace drive, producing a storm of energy that discharges into all nearby enemies, slowing and disrupting them. Resonator charge is drained to enhance the power of the storm.",Offensive,"Cycles energy from the Malice Resonator through the hyperspace drive, producing a storm of energy that discharges into all nearby enemies, slowing and disrupting them. Resonator charge is drained to enhance the power of the storm.",,
A_S-F_bunkerShield,SHIP_SYSTEM,"Redirects all power from the weapon systems to shields, greatly increasing the efficiency at which damage is absorbed. Can only remain active for a limited duration before needing to shut down.",Defensive,"Reduces the damage taken by shields, can only remain active for a short period.",,
